3456 3488	prexCH_beamline_eventcuts.3453-.map	-1	-1	-1	-1	-1	-1	1	35	1e6	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds	35	1e6	0.8	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	10000	50000	0	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
3489 3489	prexCH_beamline_eventcuts.3489.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	35	1e6	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds3	35	1e6	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10000	50000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1.8e5	1	1500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1.8e5	1	1500	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1.8e5	1	1500	-1		
3490 3523	prexCH_beamline_eventcuts.3453-.map	-1	-1	-1	-1	-1	-1	1	35	1e6	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds	35	1e6	0.8	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	10000	50000	0	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
3524 3524	prexCH_beamline_eventcuts.3524.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	35	1e6	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds3	35	1e6	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10000	50000	0	-1	-1	-1	-1	-1	-1	-1	-1	1	-10	10	1	0.02	-1	1	-10	10	1	0.03	-1	1	0	1.8e5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-10	10	1	0.16	-1	1	-10	10	1	0.02	-1	1	0	1.8e5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-10	10	1	0.05	-1	-1	-1	-1	-1	-1	-1	1	0	1.8e5	1	-1	-1		
3525 3539	prexCH_beamline_eventcuts.3453-.map	-1	-1	-1	-1	-1	-1	1	35	1e6	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds	35	1e6	0.8	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	10000	50000	0	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
3540 3540	prexCH_beamline_eventcuts.3540.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	35	1e6	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds3	35	1e6	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10000	50000	0	-1	-1	-1	-1	-1	-1	-1	-1	1	-10	10	1	0.02	-1	1	-10	10	1	0.03	-1	1	0	1.8e5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-10	10	1	0.16	-1	1	-10	10	1	0.02	-1	1	0	1.8e5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-10	10	1	0.05	-1	-1	-1	-1	-1	-1	-1	1	0	1.8e5	1	-1	-1		
3541 3547	prexCH_beamline_eventcuts.3453-.map	-1	-1	-1	-1	-1	-1	1	35	1e6	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds	35	1e6	0.8	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	10000	50000	0	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
3548 3548	prexCH_beamline_eventcuts.3548.map	-1	-1	-1	-1	-1	-1	1	35	1e6	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds	35	1e6	0.8	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	10000	50000	0	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	1	-1	1.25	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
3549 3565	prexCH_beamline_eventcuts.3453-.map	-1	-1	-1	-1	-1	-1	1	35	1e6	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds	35	1e6	0.8	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	10000	50000	0	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
3566 3582	prexCH_beamline_eventcuts.3566-.map	-1	-1	-1	-1	-1	-1	1	35	1e6	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds	35	1e6	0.8	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	10000	50000	0	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
3583 3594	prexCH_beamline_eventcuts.3583-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	35	1e6	1	1.4	-1	bcm_dg_ds	35	1e6	1.4	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	10000	50000	0	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
3595 3621	prexCH_beamline_eventcuts.3595-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	35	1e6	1	1.4	-1	bcm_dg_ds	35	1e6	1.4	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	10000	50000	0	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
3622 3852	prexCH_beamline_eventcuts.3622-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	35	1e6	1	1.4	-1	bcm_dg_ds	35	1e6	1.4	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
3853 3853	prexCH_beamline_eventcuts.3853.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	35	1e6	1	1.4	-1	bcm_dg_ds	35	1e6	1.4	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	1	1.5	2.5	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
3854 3911	prexCH_beamline_eventcuts.3622-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	35	1e6	1	1.4	-1	bcm_dg_ds	35	1e6	1.4	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
3912 4168	prexCH_beamline_eventcuts.3912-.map	1	35	1e6	1	1.4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_us	35	1e6	1.4	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-200	200	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-200	200	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
4169 4169	prexCH_beamline_eventcuts.4169.map	1	35	1e6	1	1.4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_us	35	1e6	1.4	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-200	200	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-200	0.5	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
4170 4223	prexCH_beamline_eventcuts.3912-.map	1	35	1e6	1	1.4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_us	35	1e6	1.4	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-200	200	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-200	200	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
4224 4224	prexCH_beamline_eventcuts.4224.map	1	35	1e6	1	1.4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_us	35	1e6	1.4	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-200	200	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-0.2	0.7	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
4225 4256	prexCH_beamline_eventcuts.3912-.map	1	35	1e6	1	1.4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_us	35	1e6	1.4	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-200	200	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-200	200	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
4257 4395	prexCH_beamline_eventcuts.4257-.map	1	5	1e6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	35	1e6	1	1.4	-1	bcm_dg_ds	35	1e6	1.4	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-200	200	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-200	200	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
4396 4396	prexCH_beamline_eventcuts.4396.map	1	5	1e6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	60	1e6	1	1.4	-1	bcm_dg_ds	60	1e6	1.4	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-200	200	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	-200	200	1	-1	0.2	1	-200	200	1	-1	0.2	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	1	1000	55000	1	-1	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
