3290	0	prexCH_beamline_eventcuts.2948-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	1e+06	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds3	10	1e+06	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10000	50000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	180000	1	500	-1	
3291	0	prexCH_beamline_eventcuts.2948-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	1e+06	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds3	10	1e+06	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10000	50000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	180000	1	500	-1	
3292	0	prexCH_beamline_eventcuts.2948-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	1e+06	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds3	10	1e+06	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10000	50000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	180000	1	500	-1	
3305	1	prexCH_beamline_eventcuts.2948-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	1e+06	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds3	10	1e+06	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10000	50000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	180000	1	500	-1	
3307	1	prexCH_beamline_eventcuts.2948-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	1e+06	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds3	10	1e+06	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10000	50000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	180000	1	500	-1	
3308	1	prexCH_beamline_eventcuts.2948-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	1e+06	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds3	10	1e+06	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10000	50000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	180000	1	500	-1	
3310	1	prexCH_beamline_eventcuts.2948-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	1e+06	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds3	10	1e+06	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10000	50000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	180000	1	500	-1	
3311	1	prexCH_beamline_eventcuts.2948-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	1e+06	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds3	10	1e+06	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10000	50000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	180000	1	500	-1	
3314	1	prexCH_beamline_eventcuts.2948-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	1e+06	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds3	10	1e+06	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10000	50000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	180000	1	500	-1	
3316	1	prexCH_beamline_eventcuts.2948-.map	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10	1e+06	1	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	bcm_an_ds3	10	1e+06	0.8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	10000	50000	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	180000	1	500	-1	
